"campaignid","sample","family","genus","species","maxn"
"2020-10_south-west_stereo-BRUVs","IO331","Tetraodontidae","Omegophora","armilla",1
"2020-10_south-west_stereo-BRUVs","IO331","Rhinobatidae","Trygonorrhina","dumerilii",1
"2020-10_south-west_stereo-BRUVs","IO332","Carangidae","Pseudocaranx","spp",8
"2020-10_south-west_stereo-BRUVs","IO332","Monacanthidae","Nelusetta","ayraud",10
"2020-10_south-west_stereo-BRUVs","IO332","Oplegnathidae","Oplegnathus","woodwardi",1
"2020-10_south-west_stereo-BRUVs","IO332","Squalidae","Squalus","spp",1
"2020-10_south-west_stereo-BRUVs","IO333","Berycidae","Centroberyx","gerrardi",1
"2020-10_south-west_stereo-BRUVs","IO333","Carangidae","Seriola","hippos",1
"2020-10_south-west_stereo-BRUVs","IO333","Cheilodactylidae","Nemadactylus","valenciennesi",1
"2020-10_south-west_stereo-BRUVs","IO333","Enoplosidae","Enoplosus","armatus",2
"2020-10_south-west_stereo-BRUVs","IO333","Labridae","Bodianus","vulpinus",1
"2020-10_south-west_stereo-BRUVs","IO333","Monacanthidae","Nelusetta","ayraud",5
"2020-10_south-west_stereo-BRUVs","IO333","Oplegnathidae","Oplegnathus","woodwardi",5
"2020-10_south-west_stereo-BRUVs","IO333","Orectolobidae","Orectolobus","spp",1
"2020-10_south-west_stereo-BRUVs","IO333","Scombridae","Unknown","spp",1
"2020-10_south-west_stereo-BRUVs","IO333","Sparidae","Chrysophrys","auratus",6
"2020-10_south-west_stereo-BRUVs","IO334","Labridae","Coris","auricularis",26
"2020-10_south-west_stereo-BRUVs","IO334","Labridae","Suezichthys","bifurcatus",1
"2020-10_south-west_stereo-BRUVs","IO334","Monacanthidae","Meuschenia","scaber",1
"2020-10_south-west_stereo-BRUVs","IO334","Mullidae","Parupeneus","chrysopleuron",1
"2020-10_south-west_stereo-BRUVs","IO334","Sparidae","Chrysophrys","auratus",1
"2020-10_south-west_stereo-BRUVs","IO335","Aulopidae","Latropiscis","purpurissatus",1
"2020-10_south-west_stereo-BRUVs","IO335","Cheilodactylidae","Nemadactylus","valenciennesi",1
"2020-10_south-west_stereo-BRUVs","IO335","Dasyatidae","Bathytoshia","brevicaudata",1
"2020-10_south-west_stereo-BRUVs","IO335","Heterodontidae","Heterodontus","portusjacksoni",1
"2020-10_south-west_stereo-BRUVs","IO335","Labridae","Austrolabrus","maculatus",1
"2020-10_south-west_stereo-BRUVs","IO335","Labridae","Bodianus","frenchii",1
"2020-10_south-west_stereo-BRUVs","IO335","Labridae","Choerodon","rubescens",1
"2020-10_south-west_stereo-BRUVs","IO335","Labridae","Coris","auricularis",1
"2020-10_south-west_stereo-BRUVs","IO335","Labridae","Ophthalmolepis","lineolatus",3
"2020-10_south-west_stereo-BRUVs","IO335","Labridae","Pseudolabrus","biserialis",12
"2020-10_south-west_stereo-BRUVs","IO335","Labridae","Suezichthys","cyanolaemus",1
"2020-10_south-west_stereo-BRUVs","IO335","Monacanthidae","Nelusetta","ayraud",4
"2020-10_south-west_stereo-BRUVs","IO335","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","IO335","Muraenidae","Gymnothorax","woodwardi",1
"2020-10_south-west_stereo-BRUVs","IO335","Myliobatidae","Myliobatis","tenuicaudatus",1
"2020-10_south-west_stereo-BRUVs","IO335","Neosebastidae","Neosebastes","pandus",1
"2020-10_south-west_stereo-BRUVs","IO335","Pomacentridae","Chromis","klunzingeri",8
"2020-10_south-west_stereo-BRUVs","IO335","Pomacentridae","Parma","bicolor",1
"2020-10_south-west_stereo-BRUVs","IO335","Scorpididae","Neatypus","obliquus",9
"2020-10_south-west_stereo-BRUVs","IO335","Serranidae","Epinephelides","armatus",1
"2020-10_south-west_stereo-BRUVs","IO335","Urolophidae","Trygonoptera","ovalis",1
"2020-10_south-west_stereo-BRUVs","IO336","Glaucosomatidae","Glaucosoma","hebraicum",1
"2020-10_south-west_stereo-BRUVs","IO336","Labridae","Austrolabrus","maculatus",2
"2020-10_south-west_stereo-BRUVs","IO336","Labridae","Coris","auricularis",5
"2020-10_south-west_stereo-BRUVs","IO336","Labridae","Ophthalmolepis","lineolatus",7
"2020-10_south-west_stereo-BRUVs","IO336","Labridae","Pseudolabrus","biserialis",10
"2020-10_south-west_stereo-BRUVs","IO336","Monacanthidae","Meuschenia","freycineti",1
"2020-10_south-west_stereo-BRUVs","IO336","Monacanthidae","Nelusetta","ayraud",2
"2020-10_south-west_stereo-BRUVs","IO336","Myliobatidae","Myliobatis","tenuicaudatus",1
"2020-10_south-west_stereo-BRUVs","IO336","Odacidae","Siphonognathus","spp",2
"2020-10_south-west_stereo-BRUVs","IO336","Scorpididae","Neatypus","obliquus",2
"2020-10_south-west_stereo-BRUVs","IO336","Triakidae","Mustelus","antarcticus",1
"2020-10_south-west_stereo-BRUVs","IO337","Berycidae","Centroberyx","gerrardi",1
"2020-10_south-west_stereo-BRUVs","IO337","Berycidae","Centroberyx","sp1",1
"2020-10_south-west_stereo-BRUVs","IO337","Carangidae","Pseudocaranx","spp",7
"2020-10_south-west_stereo-BRUVs","IO337","Carangidae","Seriola","hippos",4
"2020-10_south-west_stereo-BRUVs","IO337","Carangidae","Seriola","lalandi",1
"2020-10_south-west_stereo-BRUVs","IO337","Chaetodontidae","Chelmonops","curiosus",1
"2020-10_south-west_stereo-BRUVs","IO337","Dinolestidae","Dinolestes","lewini",6
"2020-10_south-west_stereo-BRUVs","IO337","Glaucosomatidae","Glaucosoma","hebraicum",2
"2020-10_south-west_stereo-BRUVs","IO337","Kyphosidae","Kyphosus","sydneyanus",26
"2020-10_south-west_stereo-BRUVs","IO337","Labridae","Bodianus","frenchii",1
"2020-10_south-west_stereo-BRUVs","IO337","Labridae","Choerodon","rubescens",1
"2020-10_south-west_stereo-BRUVs","IO337","Labridae","Coris","auricularis",8
"2020-10_south-west_stereo-BRUVs","IO337","Labridae","Halichoeres","brownfieldi",1
"2020-10_south-west_stereo-BRUVs","IO337","Labridae","Labroides","dimidiatus",1
"2020-10_south-west_stereo-BRUVs","IO337","Labridae","Ophthalmolepis","lineolatus",5
"2020-10_south-west_stereo-BRUVs","IO337","Labridae","Pseudolabrus","biserialis",6
"2020-10_south-west_stereo-BRUVs","IO337","Monacanthidae","Meuschenia","galii",1
"2020-10_south-west_stereo-BRUVs","IO337","Orectolobidae","Orectolobus","spp",1
"2020-10_south-west_stereo-BRUVs","IO337","Pempheridae","Parapriacanthus","elongatus",395
"2020-10_south-west_stereo-BRUVs","IO337","Plesiopidae","Trachinops","noarlungae",1
"2020-10_south-west_stereo-BRUVs","IO337","Scorpididae","Scorpis","aequipinnis",2
"2020-10_south-west_stereo-BRUVs","IO337","Scorpididae","Tilodon","sexfasciatus",2
"2020-10_south-west_stereo-BRUVs","IO337","Sparidae","Chrysophrys","auratus",13
"2020-10_south-west_stereo-BRUVs","IO338","Carangidae","Seriola","hippos",1
"2020-10_south-west_stereo-BRUVs","IO338","Heterodontidae","Heterodontus","portusjacksoni",1
"2020-10_south-west_stereo-BRUVs","IO338","Labridae","Austrolabrus","maculatus",1
"2020-10_south-west_stereo-BRUVs","IO338","Labridae","Coris","auricularis",24
"2020-10_south-west_stereo-BRUVs","IO338","Labridae","Eupetrichthys","angustipes",1
"2020-10_south-west_stereo-BRUVs","IO338","Labridae","Ophthalmolepis","lineolatus",8
"2020-10_south-west_stereo-BRUVs","IO338","Labridae","Pseudolabrus","biserialis",1
"2020-10_south-west_stereo-BRUVs","IO338","Labridae","Suezichthys","bifurcatus",1
"2020-10_south-west_stereo-BRUVs","IO338","Mullidae","Parupeneus","chrysopleuron",1
"2020-10_south-west_stereo-BRUVs","IO338","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","IO338","Myliobatidae","Myliobatis","tenuicaudatus",1
"2020-10_south-west_stereo-BRUVs","IO338","Oplegnathidae","Oplegnathus","woodwardi",1
"2020-10_south-west_stereo-BRUVs","IO338","Pomacentridae","Chromis","klunzingeri",1
"2020-10_south-west_stereo-BRUVs","IO338","Scombridae","Sarda","orientalis",2
"2020-10_south-west_stereo-BRUVs","IO338","Serranidae","Caesioperca","spp",5
"2020-10_south-west_stereo-BRUVs","IO338","Serranidae","Hypoplectrodes","nigroruber",1
"2020-10_south-west_stereo-BRUVs","IO338","Sparidae","Chrysophrys","auratus",1
"2020-10_south-west_stereo-BRUVs","IO338","Triakidae","Furgaleus","macki",1
"2020-10_south-west_stereo-BRUVs","IO339","Aplodactylidae","Aplodactylus","westralis",1
"2020-10_south-west_stereo-BRUVs","IO339","Chaetodontidae","Chelmonops","curiosus",2
"2020-10_south-west_stereo-BRUVs","IO339","Cheilodactylidae","Nemadactylus","valenciennesi",2
"2020-10_south-west_stereo-BRUVs","IO339","Dasyatidae","Bathytoshia","brevicaudata",1
"2020-10_south-west_stereo-BRUVs","IO339","Dinolestidae","Dinolestes","lewini",17
"2020-10_south-west_stereo-BRUVs","IO339","Glaucosomatidae","Glaucosoma","hebraicum",1
"2020-10_south-west_stereo-BRUVs","IO339","Labridae","Austrolabrus","maculatus",2
"2020-10_south-west_stereo-BRUVs","IO339","Labridae","Bodianus","frenchii",2
"2020-10_south-west_stereo-BRUVs","IO339","Labridae","Coris","auricularis",12
"2020-10_south-west_stereo-BRUVs","IO339","Labridae","Ophthalmolepis","lineolatus",5
"2020-10_south-west_stereo-BRUVs","IO339","Labridae","Pseudolabrus","biserialis",46
"2020-10_south-west_stereo-BRUVs","IO339","Labridae","Unknown","spp",1
"2020-10_south-west_stereo-BRUVs","IO339","Monacanthidae","Meuschenia","flavolineata",2
"2020-10_south-west_stereo-BRUVs","IO339","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","IO339","Myliobatidae","Myliobatis","tenuicaudatus",1
"2020-10_south-west_stereo-BRUVs","IO339","Orectolobidae","Orectolobus","spp",1
"2020-10_south-west_stereo-BRUVs","IO339","Aracanidae","Anoplocapros","lenticularis",1
"2020-10_south-west_stereo-BRUVs","IO339","Pomacentridae","Chromis","klunzingeri",15
"2020-10_south-west_stereo-BRUVs","IO339","Pomacentridae","Parma","bicolor",2
"2020-10_south-west_stereo-BRUVs","IO339","Pomacentridae","Parma","occidentalis",1
"2020-10_south-west_stereo-BRUVs","IO339","Serranidae","Caesioperca","spp",4
"2020-10_south-west_stereo-BRUVs","IO339","Serranidae","Epinephelides","armatus",2
"2020-10_south-west_stereo-BRUVs","IO339","Serranidae","Hypoplectrodes","nigroruber",1
"2020-10_south-west_stereo-BRUVs","IO339","Serranidae","Othos","dentex",1
"2020-10_south-west_stereo-BRUVs","IO34","Carangidae","Pseudocaranx","spp",5
"2020-10_south-west_stereo-BRUVs","IO34","Dasyatidae","Bathytoshia","brevicaudata",1
"2020-10_south-west_stereo-BRUVs","IO34","Labridae","Austrolabrus","maculatus",1
"2020-10_south-west_stereo-BRUVs","IO34","Labridae","Coris","auricularis",1
"2020-10_south-west_stereo-BRUVs","IO34","Labridae","Eupetrichthys","angustipes",1
"2020-10_south-west_stereo-BRUVs","IO34","Labridae","Ophthalmolepis","lineolatus",6
"2020-10_south-west_stereo-BRUVs","IO34","Labridae","Pseudolabrus","biserialis",4
"2020-10_south-west_stereo-BRUVs","IO34","Monacanthidae","Scobinichthys","granulatus",1
"2020-10_south-west_stereo-BRUVs","IO34","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","IO34","Odacidae","Siphonognathus","caninis",1
"2020-10_south-west_stereo-BRUVs","IO34","Pomacentridae","Chromis","klunzingeri",3
"2020-10_south-west_stereo-BRUVs","IO34","Scorpididae","Tilodon","sexfasciatus",2
"2020-10_south-west_stereo-BRUVs","IO34","Serranidae","Caesioperca","spp",1
"2020-10_south-west_stereo-BRUVs","IO34","Rhinobatidae","Trygonorrhina","dumerilii",1
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",66
"2020-10_south-west_stereo-BRUVs","IO343","Carangidae","Pseudocaranx","spp",4
"2020-10_south-west_stereo-BRUVs","IO343","Carangidae","Seriola","hippos",15
"2020-10_south-west_stereo-BRUVs","IO343","Cheilodactylidae","Nemadactylus","valenciennesi",2
"2020-10_south-west_stereo-BRUVs","IO343","Labridae","Bodianus","vulpinus",1
"2020-10_south-west_stereo-BRUVs","IO343","Monacanthidae","Nelusetta","ayraud",7
"2020-10_south-west_stereo-BRUVs","IO343","Sparidae","Chrysophrys","auratus",13
"2020-10_south-west_stereo-BRUVs","IO344","Callanthiidae","Callanthias","australis",17
"2020-10_south-west_stereo-BRUVs","IO344","Labridae","Suezichthys","bifurcatus",1
"2020-10_south-west_stereo-BRUVs","IO344","Monacanthidae","Nelusetta","ayraud",11
"2020-10_south-west_stereo-BRUVs","IO344","Neosebastidae","Neosebastes","pandus",1
"2020-10_south-west_stereo-BRUVs","IO344","Oplegnathidae","Oplegnathus","woodwardi",3
"2020-10_south-west_stereo-BRUVs","IO344","Triglidae","Chelidonichthys","kumu",1
"2020-10_south-west_stereo-BRUVs","IO349","Carangidae","Pseudocaranx","spp",1
"2020-10_south-west_stereo-BRUVs","IO349","Monacanthidae","Nelusetta","ayraud",10
"2020-10_south-west_stereo-BRUVs","IO349","Oplegnathidae","Oplegnathus","woodwardi",1
"2020-10_south-west_stereo-BRUVs","IO349","Scorpididae","Tilodon","sexfasciatus",1
"2020-10_south-west_stereo-BRUVs","IO349","Serranidae","Hyporthodus","octofasciatus",1
"2020-10_south-west_stereo-BRUVs","IO350","Berycidae","Centroberyx","gerrardi",1
"2020-10_south-west_stereo-BRUVs","IO350","Callanthiidae","Callanthias","australis",4
"2020-10_south-west_stereo-BRUVs","IO350","Monacanthidae","Nelusetta","ayraud",14
"2020-10_south-west_stereo-BRUVs","IO350","Oplegnathidae","Oplegnathus","woodwardi",1
"2020-10_south-west_stereo-BRUVs","IO350","Triakidae","Mustelus","antarcticus",1
"2020-10_south-west_stereo-BRUVs","IO350","Triglidae","Pterygotrigla","polyommata",1
"2020-10_south-west_stereo-BRUVs","IO351","Berycidae","Centroberyx","gerrardi",1
"2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",27
"2020-10_south-west_stereo-BRUVs","IO351","Carangidae","Pseudocaranx","spp",6
"2020-10_south-west_stereo-BRUVs","IO351","Monacanthidae","Nelusetta","ayraud",10
"2020-10_south-west_stereo-BRUVs","IO351","Rhinobatidae","Trygonorrhina","dumerilii",1
"2020-10_south-west_stereo-BRUVs","IO351","Scyliorhinidae","Asymbolus","occiduus",1
"2020-10_south-west_stereo-BRUVs","IO352","Callanthiidae","Callanthias","australis",29
"2020-10_south-west_stereo-BRUVs","IO352","Carangidae","Pseudocaranx","spp",2
"2020-10_south-west_stereo-BRUVs","IO352","Carcharhinidae","Carcharhinus","plumbeus",1
"2020-10_south-west_stereo-BRUVs","IO352","Labridae","Suezichthys","bifurcatus",3
"2020-10_south-west_stereo-BRUVs","IO352","Monacanthidae","Nelusetta","ayraud",10
"2020-10_south-west_stereo-BRUVs","IO352","Oplegnathidae","Oplegnathus","woodwardi",2
"2020-10_south-west_stereo-BRUVs","IO353","Heterodontidae","Heterodontus","portusjacksoni",1
"2020-10_south-west_stereo-BRUVs","IO353","Labridae","Austrolabrus","maculatus",1
"2020-10_south-west_stereo-BRUVs","IO353","Labridae","Coris","auricularis",2
"2020-10_south-west_stereo-BRUVs","IO353","Labridae","Notolabrus","parilus",1
"2020-10_south-west_stereo-BRUVs","IO353","Labridae","Ophthalmolepis","lineolatus",8
"2020-10_south-west_stereo-BRUVs","IO353","Labridae","Pseudolabrus","biserialis",3
"2020-10_south-west_stereo-BRUVs","IO353","Monacanthidae","Acanthaluteres","vittiger",30
"2020-10_south-west_stereo-BRUVs","IO353","Monacanthidae","Meuschenia","galii",1
"2020-10_south-west_stereo-BRUVs","IO353","Mullidae","Upeneichthys","vlamingii",1
"2020-10_south-west_stereo-BRUVs","IO353","Myliobatidae","Myliobatis","tenuicaudatus",1
"2020-10_south-west_stereo-BRUVs","IO353","Oplegnathidae","Oplegnathus","woodwardi",1
"2020-10_south-west_stereo-BRUVs","IO353","Orectolobidae","Orectolobus","spp",1
"2020-10_south-west_stereo-BRUVs","IO353","Pomacentridae","Chromis","klunzingeri",4
"2020-10_south-west_stereo-BRUVs","IO353","Scorpididae","Neatypus","obliquus",35
"2020-10_south-west_stereo-BRUVs","IO353","Tetraodontidae","Omegophora","armilla",1
"2020-10_south-west_stereo-BRUVs","IO353","Rhinobatidae","Trygonorrhina","dumerilii",1
"2020-10_south-west_stereo-BRUVs","IO354","Carangidae","Pseudocaranx","spp",1
"2020-10_south-west_stereo-BRUVs","IO354","Chaetodontidae","Chelmonops","curiosus",1
"2020-10_south-west_stereo-BRUVs","IO354","Cheilodactylidae","Nemadactylus","valenciennesi",2
"2020-10_south-west_stereo-BRUVs","IO354","Labridae","Choerodon","rubescens",1
"2020-10_south-west_stereo-BRUVs","IO354","Labridae","Coris","auricularis",13
"2020-10_south-west_stereo-BRUVs","IO354","Labridae","Notolabrus","parilus",1
"2020-10_south-west_stereo-BRUVs","IO354","Labridae","Ophthalmolepis","lineolatus",9
"2020-10_south-west_stereo-BRUVs","IO354","Labridae","Pseudolabrus","biserialis",11
"2020-10_south-west_stereo-BRUVs","IO354","Monacanthidae","Meuschenia","galii",1
"2020-10_south-west_stereo-BRUVs","IO354","Rhinobatidae","Trygonorrhina","dumerilii",1
"2020-10_south-west_stereo-BRUVs","IO354","Scorpididae","Neatypus","obliquus",11
"2020-10_south-west_stereo-BRUVs","IO354","Sparidae","Chrysophrys","auratus",15
"2020-10_south-west_stereo-BRUVs","IO354","Urolophidae","Trygonoptera","ovalis",1
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Austrolabrus","maculatus",2
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Coris","auricularis",15
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Eupetrichthys","angustipes",1
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Ophthalmolepis","lineolatus",4
"2020-10_south-west_stereo-BRUVs","IO355","Labridae","Pseudolabrus","biserialis",5
"2020-10_south-west_stereo-BRUVs","IO355","Pinguipedidae","Parapercis","haackei",1
"2020-10_south-west_stereo-BRUVs","IO355","Pinguipedidae","Parapercis","ramsayi",2
"2020-10_south-west_stereo-BRUVs","IO355","Scorpididae","Tilodon","sexfasciatus",1
"2020-10_south-west_stereo-BRUVs","IO355","Sparidae","Chrysophrys","auratus",1
"2020-10_south-west_stereo-BRUVs","IO356","Aulopidae","Latropiscis","purpurissatus",1
"2020-10_south-west_stereo-BRUVs","IO356","Carangidae","Pseudocaranx","spp",4
"2020-10_south-west_stereo-BRUVs","IO356","Carangidae","Seriola","hippos",1
"2020-10_south-west_stereo-BRUVs","IO356","Chaetodontidae","Chelmonops","curiosus",2
"2020-10_south-west_stereo-BRUVs","IO356","Cheilodactylidae","Nemadactylus","valenciennesi",2
"2020-10_south-west_stereo-BRUVs","IO356","Glaucosomatidae","Glaucosoma","hebraicum",1
"2020-10_south-west_stereo-BRUVs","IO356","Labridae","Bodianus","frenchii",1
"2020-10_south-west_stereo-BRUVs","IO356","Labridae","Choerodon","rubescens",2
"2020-10_south-west_stereo-BRUVs","IO356","Labridae","Coris","auricularis",6
"2020-10_south-west_stereo-BRUVs","IO356","Labridae","Pseudolabrus","biserialis",5
"2020-10_south-west_stereo-BRUVs","IO356","Monacanthidae","Meuschenia","flavolineata",2
"2020-10_south-west_stereo-BRUVs","IO356","Orectolobidae","Orectolobus","spp",1
"2020-10_south-west_stereo-BRUVs","IO356","Pomacentridae","Parma","bicolor",1
"2020-10_south-west_stereo-BRUVs","IO356","Scorpaenidae","Scorpaena","sumptuosa",1
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",24
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Scorpis","aequipinnis",3
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Scorpis","georgiana",2
"2020-10_south-west_stereo-BRUVs","IO356","Serranidae","Epinephelides","armatus",2
"2020-10_south-west_stereo-BRUVs","IO356","Serranidae","Othos","dentex",1
"2020-10_south-west_stereo-BRUVs","IO356","Triakidae","Furgaleus","macki",2
"2020-10_south-west_stereo-BRUVs","IO356","Urolophidae","Trygonoptera","ovalis",1
"2020-10_south-west_stereo-BRUVs","IO357","Carangidae","Pseudocaranx","spp",2
"2020-10_south-west_stereo-BRUVs","IO357","Cheilodactylidae","Nemadactylus","valenciennesi",1
"2020-10_south-west_stereo-BRUVs","IO357","Labridae","Austrolabrus","maculatus",1
"2020-10_south-west_stereo-BRUVs","IO357","Labridae","Choerodon","rubescens",1
"2020-10_south-west_stereo-BRUVs","IO357","Labridae","Coris","auricularis",6
"2020-10_south-west_stereo-BRUVs","IO357","Labridae","Pseudolabrus","biserialis",19
"2020-10_south-west_stereo-BRUVs","IO357","Neosebastidae","Neosebastes","pandus",1
"2020-10_south-west_stereo-BRUVs","IO357","Aracanidae","Anoplocapros","lenticularis",1
"2020-10_south-west_stereo-BRUVs","IO357","Pomacentridae","Chromis","klunzingeri",5
"2020-10_south-west_stereo-BRUVs","IO357","Scorpaenidae","Scorpaena","sumptuosa",1
"2020-10_south-west_stereo-BRUVs","IO357","Scorpididae","Neatypus","obliquus",6
"2020-10_south-west_stereo-BRUVs","IO357","Scorpididae","Scorpis","aequipinnis",1
"2020-10_south-west_stereo-BRUVs","IO357","Scorpididae","Scorpis","georgiana",1
